sample_id,split,landslide_px,asc_pre_bad_pct,asc_pre_c0,asc_pre_c1,asc_pre_c2,asc_pre_c3,desc_pre_bad_pct,desc_pre_c0,desc_pre_c1,desc_pre_c2,desc_pre_c3,asc_post_bad_pct,asc_post_c0,asc_post_c1,asc_post_c2,asc_post_c3,desc_post_bad_pct,desc_post_c0,desc_post_c1,desc_post_c2,desc_post_c3,asc_pre_src,desc_pre_src,asc_post_src,desc_post_src,opt_pre_src,opt_post_src,ann_src
497,val,1354,37.616,10221,6122,41,0,6.372,15340,458,586,0,37.616,10221,6122,41,0,6.372,15340,458,586,0,Pre_event/S1_ASC_20210805/497.tif,Pre_event/S1_DESC_20210803/497.tif,Post_event/S1_ASC_20210817/497.tif,Post_event/S1_DESC_20210815/497.tif,Pre_event/S2_20210804/497.tif,Post_event/S2_20210814/497.tif,Annotations/497.tif
498,train,1879,65.204,5701,10662,21,0,9.528,14823,225,1336,0,65.204,5701,10662,21,0,9.528,14823,225,1336,0,Pre_event/S1_ASC_20210805/498.tif,Pre_event/S1_DESC_20210803/498.tif,Post_event/S1_ASC_20210817/498.tif,Post_event/S1_DESC_20210815/498.tif,Pre_event/S2_20210804/498.tif,Post_event/S2_20210814/498.tif,Annotations/498.tif
499,train,1585,55.298,7324,9060,0,0,9.601,14811,239,1334,0,55.298,7324,9060,0,0,9.601,14811,239,1334,0,Pre_event/S1_ASC_20210805/499.tif,Pre_event/S1_DESC_20210803/499.tif,Post_event/S1_ASC_20210817/499.tif,Post_event/S1_DESC_20210815/499.tif,Pre_event/S2_20210804/499.tif,Post_event/S2_20210814/499.tif,Annotations/499.tif
500,train,877,41.077,9654,6616,0,114,10.907,14597,1322,420,45,41.077,9654,6616,0,114,10.907,14597,1322,420,45,Pre_event/S1_ASC_20210805/500.tif,Pre_event/S1_DESC_20210803/500.tif,Post_event/S1_ASC_20210817/500.tif,Post_event/S1_DESC_20210815/500.tif,Pre_event/S2_20210804/500.tif,Post_event/S2_20210814/500.tif,Annotations/500.tif
501,train,769,36.902,10338,5932,0,114,8.234,15035,1156,148,45,36.902,10338,5932,0,114,8.234,15035,1156,148,45,Pre_event/S1_ASC_20210805/501.tif,Pre_event/S1_DESC_20210803/501.tif,Post_event/S1_ASC_20210817/501.tif,Post_event/S1_DESC_20210815/501.tif,Pre_event/S2_20210804/501.tif,Post_event/S2_20210814/501.tif,Annotations/501.tif
502,train,610,17.603,13500,2884,0,0,2.197,16024,251,109,0,17.603,13500,2884,0,0,2.197,16024,251,109,0,Pre_event/S1_ASC_20210805/502.tif,Pre_event/S1_DESC_20210803/502.tif,Post_event/S1_ASC_20210817/502.tif,Post_event/S1_DESC_20210815/502.tif,Pre_event/S2_20210804/502.tif,Post_event/S2_20210814/502.tif,Annotations/502.tif
503,train,408,10.504,14663,1721,0,0,1.428,16150,184,50,0,10.504,14663,1721,0,0,1.428,16150,184,50,0,Pre_event/S1_ASC_20210805/503.tif,Pre_event/S1_DESC_20210803/503.tif,Post_event/S1_ASC_20210817/503.tif,Post_event/S1_DESC_20210815/503.tif,Pre_event/S2_20210804/503.tif,Post_event/S2_20210814/503.tif,Annotations/503.tif
504,train,3118,28.571,11703,4681,0,0,3.18,15863,513,8,0,28.571,11703,4681,0,0,3.18,15863,513,8,0,Pre_event/S1_ASC_20210805/504.tif,Pre_event/S1_DESC_20210803/504.tif,Post_event/S1_ASC_20210817/504.tif,Post_event/S1_DESC_20210815/504.tif,Pre_event/S2_20210804/504.tif,Post_event/S2_20210814/504.tif,Annotations/504.tif
505,train,5126,40.35,9773,6611,0,0,3.21,15858,518,8,0,40.35,9773,6611,0,0,3.21,15858,518,8,0,Pre_event/S1_ASC_20210805/505.tif,Pre_event/S1_DESC_20210803/505.tif,Post_event/S1_ASC_20210817/505.tif,Post_event/S1_DESC_20210815/505.tif,Pre_event/S2_20210804/505.tif,Post_event/S2_20210814/505.tif,Annotations/505.tif
506,train,2956,14.96,13933,2451,0,0,0.067,16373,11,0,0,14.96,13933,2451,0,0,0.067,16373,11,0,0,Pre_event/S1_ASC_20210805/506.tif,Pre_event/S1_DESC_20210803/506.tif,Post_event/S1_ASC_20210817/506.tif,Post_event/S1_DESC_20210815/506.tif,Pre_event/S2_20210804/506.tif,Post_event/S2_20210814/506.tif,Annotations/506.tif
507,train,844,5.548,15475,909,0,0,0.0,16384,0,0,0,5.548,15475,909,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/507.tif,Pre_event/S1_DESC_20210803/507.tif,Post_event/S1_ASC_20210817/507.tif,Post_event/S1_DESC_20210815/507.tif,Pre_event/S2_20210804/507.tif,Post_event/S2_20210814/507.tif,Annotations/507.tif
508,train,241,6.665,15292,1092,0,0,0.0,16384,0,0,0,6.665,15292,1092,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/508.tif,Pre_event/S1_DESC_20210803/508.tif,Post_event/S1_ASC_20210817/508.tif,Post_event/S1_DESC_20210815/508.tif,Pre_event/S2_20210804/508.tif,Post_event/S2_20210814/508.tif,Annotations/508.tif
509,train,333,4.388,15665,719,0,0,3.894,15746,638,0,0,4.388,15665,719,0,0,3.894,15746,638,0,0,Pre_event/S1_ASC_20210805/509.tif,Pre_event/S1_DESC_20210803/509.tif,Post_event/S1_ASC_20210817/509.tif,Post_event/S1_DESC_20210815/509.tif,Pre_event/S2_20210804/509.tif,Post_event/S2_20210814/509.tif,Annotations/509.tif
510,train,291,7.977,15077,1307,0,0,9.528,14823,1559,2,0,7.977,15077,1307,0,0,9.528,14823,1559,2,0,Pre_event/S1_ASC_20210805/510.tif,Pre_event/S1_DESC_20210803/510.tif,Post_event/S1_ASC_20210817/510.tif,Post_event/S1_DESC_20210815/510.tif,Pre_event/S2_20210804/510.tif,Post_event/S2_20210814/510.tif,Annotations/510.tif
511,train,618,9.9,14762,1622,0,0,5.634,15461,921,2,0,9.9,14762,1622,0,0,5.634,15461,921,2,0,Pre_event/S1_ASC_20210805/511.tif,Pre_event/S1_DESC_20210803/511.tif,Post_event/S1_ASC_20210817/511.tif,Post_event/S1_DESC_20210815/511.tif,Pre_event/S2_20210804/511.tif,Post_event/S2_20210814/511.tif,Annotations/511.tif
512,train,621,8.954,14917,1467,0,0,0.122,16364,0,20,0,8.954,14917,1467,0,0,0.122,16364,0,20,0,Pre_event/S1_ASC_20210805/512.tif,Pre_event/S1_DESC_20210803/512.tif,Post_event/S1_ASC_20210817/512.tif,Post_event/S1_DESC_20210815/512.tif,Pre_event/S2_20210804/512.tif,Post_event/S2_20210814/512.tif,Annotations/512.tif
513,test,301,12.189,14387,1997,0,0,0.659,16276,88,20,0,12.189,14387,1997,0,0,0.659,16276,88,20,0,Pre_event/S1_ASC_20210805/513.tif,Pre_event/S1_DESC_20210803/513.tif,Post_event/S1_ASC_20210817/513.tif,Post_event/S1_DESC_20210815/513.tif,Pre_event/S2_20210804/513.tif,Post_event/S2_20210814/513.tif,Annotations/513.tif
514,test,620,13.123,14234,2150,0,0,1.379,16158,226,0,0,13.123,14234,2150,0,0,1.379,16158,226,0,0,Pre_event/S1_ASC_20210805/514.tif,Pre_event/S1_DESC_20210803/514.tif,Post_event/S1_ASC_20210817/514.tif,Post_event/S1_DESC_20210815/514.tif,Pre_event/S2_20210804/514.tif,Post_event/S2_20210814/514.tif,Annotations/514.tif
515,train,605,8.551,14983,1401,0,0,0.842,16246,138,0,0,8.551,14983,1401,0,0,0.842,16246,138,0,0,Pre_event/S1_ASC_20210805/515.tif,Pre_event/S1_DESC_20210803/515.tif,Post_event/S1_ASC_20210817/515.tif,Post_event/S1_DESC_20210815/515.tif,Pre_event/S2_20210804/515.tif,Post_event/S2_20210814/515.tif,Annotations/515.tif
516,train,274,3.827,15757,627,0,0,0.049,16376,0,8,0,3.827,15757,627,0,0,0.049,16376,0,8,0,Pre_event/S1_ASC_20210805/516.tif,Pre_event/S1_DESC_20210803/516.tif,Post_event/S1_ASC_20210817/516.tif,Post_event/S1_DESC_20210815/516.tif,Pre_event/S2_20210804/516.tif,Post_event/S2_20210814/516.tif,Annotations/516.tif
517,val,274,5.554,15474,910,0,0,0.049,16376,0,8,0,5.554,15474,910,0,0,0.049,16376,0,8,0,Pre_event/S1_ASC_20210805/517.tif,Pre_event/S1_DESC_20210803/517.tif,Post_event/S1_ASC_20210817/517.tif,Post_event/S1_DESC_20210815/517.tif,Pre_event/S2_20210804/517.tif,Post_event/S2_20210814/517.tif,Annotations/517.tif
518,train,199,4.535,15641,735,8,0,10.358,14687,1622,75,0,4.535,15641,735,8,0,10.358,14687,1622,75,0,Pre_event/S1_ASC_20210805/518.tif,Pre_event/S1_DESC_20210803/518.tif,Post_event/S1_ASC_20210817/518.tif,Post_event/S1_DESC_20210815/518.tif,Pre_event/S2_20210804/518.tif,Post_event/S2_20210814/518.tif,Annotations/518.tif
519,train,633,20.221,13071,3297,16,0,19.104,13254,2635,495,0,20.221,13071,3297,16,0,19.104,13254,2635,495,0,Pre_event/S1_ASC_20210805/519.tif,Pre_event/S1_DESC_20210803/519.tif,Post_event/S1_ASC_20210817/519.tif,Post_event/S1_DESC_20210815/519.tif,Pre_event/S2_20210804/519.tif,Post_event/S2_20210814/519.tif,Annotations/519.tif
520,train,508,16.962,13605,2771,8,0,10.046,14738,1203,443,0,16.962,13605,2771,8,0,10.046,14738,1203,443,0,Pre_event/S1_ASC_20210805/520.tif,Pre_event/S1_DESC_20210803/520.tif,Post_event/S1_ASC_20210817/520.tif,Post_event/S1_DESC_20210815/520.tif,Pre_event/S2_20210804/520.tif,Post_event/S2_20210814/520.tif,Annotations/520.tif
521,train,375,0.372,16323,0,61,0,13.77,14128,2235,0,21,0.372,16323,0,61,0,13.77,14128,2235,0,21,Pre_event/S1_ASC_20210805/521.tif,Pre_event/S1_DESC_20210803/521.tif,Post_event/S1_ASC_20210817/521.tif,Post_event/S1_DESC_20210815/521.tif,Pre_event/S2_20210804/521.tif,Post_event/S2_20210814/521.tif,Annotations/521.tif
522,train,2505,3.119,15873,194,317,0,31.0,11305,4903,0,176,3.119,15873,194,317,0,31.0,11305,4903,0,176,Pre_event/S1_ASC_20210805/522.tif,Pre_event/S1_DESC_20210803/522.tif,Post_event/S1_ASC_20210817/522.tif,Post_event/S1_DESC_20210815/522.tif,Pre_event/S2_20210804/522.tif,Post_event/S2_20210814/522.tif,Annotations/522.tif
523,train,2196,3.528,15806,322,256,0,21.979,12783,3446,0,155,3.528,15806,322,256,0,21.979,12783,3446,0,155,Pre_event/S1_ASC_20210805/523.tif,Pre_event/S1_DESC_20210803/523.tif,Post_event/S1_ASC_20210817/523.tif,Post_event/S1_DESC_20210815/523.tif,Pre_event/S2_20210804/523.tif,Post_event/S2_20210814/523.tif,Annotations/523.tif
524,train,955,5.219,15529,850,5,0,15.356,13868,2304,204,8,5.219,15529,850,5,0,15.356,13868,2304,204,8,Pre_event/S1_ASC_20210805/524.tif,Pre_event/S1_DESC_20210803/524.tif,Post_event/S1_ASC_20210817/524.tif,Post_event/S1_DESC_20210815/524.tif,Pre_event/S2_20210804/524.tif,Post_event/S2_20210814/524.tif,Annotations/524.tif
525,train,1591,15.015,13924,2445,15,0,29.211,11598,4376,402,8,15.015,13924,2445,15,0,29.211,11598,4376,402,8,Pre_event/S1_ASC_20210805/525.tif,Pre_event/S1_DESC_20210803/525.tif,Post_event/S1_ASC_20210817/525.tif,Post_event/S1_DESC_20210815/525.tif,Pre_event/S2_20210804/525.tif,Post_event/S2_20210814/525.tif,Annotations/525.tif
526,test,2285,26.794,11994,4080,219,91,42.957,9346,6409,629,0,26.794,11994,4080,219,91,42.957,9346,6409,629,0,Pre_event/S1_ASC_20210805/526.tif,Pre_event/S1_DESC_20210803/526.tif,Post_event/S1_ASC_20210817/526.tif,Post_event/S1_DESC_20210815/526.tif,Pre_event/S2_20210804/526.tif,Post_event/S2_20210814/526.tif,Annotations/526.tif
527,train,4093,34.93,10661,5361,271,91,47.809,8551,7220,613,0,34.93,10661,5361,271,91,47.809,8551,7220,613,0,Pre_event/S1_ASC_20210805/527.tif,Pre_event/S1_DESC_20210803/527.tif,Post_event/S1_ASC_20210817/527.tif,Post_event/S1_DESC_20210815/527.tif,Pre_event/S2_20210804/527.tif,Post_event/S2_20210814/527.tif,Annotations/527.tif
528,train,4154,25.885,12143,4179,62,0,26.91,11975,4192,217,0,25.885,12143,4179,62,0,26.91,11975,4192,217,0,Pre_event/S1_ASC_20210805/528.tif,Pre_event/S1_DESC_20210803/528.tif,Post_event/S1_ASC_20210817/528.tif,Post_event/S1_DESC_20210815/528.tif,Pre_event/S2_20210804/528.tif,Post_event/S2_20210814/528.tif,Annotations/528.tif
529,val,3658,14.172,14062,2221,101,0,31.384,11242,4992,150,0,14.172,14062,2221,101,0,31.384,11242,4992,150,0,Pre_event/S1_ASC_20210805/529.tif,Pre_event/S1_DESC_20210803/529.tif,Post_event/S1_ASC_20210817/529.tif,Post_event/S1_DESC_20210815/529.tif,Pre_event/S2_20210804/529.tif,Post_event/S2_20210814/529.tif,Annotations/529.tif
530,test,3879,8.209,15039,1244,101,0,36.469,10409,5821,154,0,8.209,15039,1244,101,0,36.469,10409,5821,154,0,Pre_event/S1_ASC_20210805/530.tif,Pre_event/S1_DESC_20210803/530.tif,Post_event/S1_ASC_20210817/530.tif,Post_event/S1_DESC_20210815/530.tif,Pre_event/S2_20210804/530.tif,Post_event/S2_20210814/530.tif,Annotations/530.tif
531,train,3644,8.813,14940,1444,0,0,17.035,13593,2483,308,0,8.813,14940,1444,0,0,17.035,13593,2483,308,0,Pre_event/S1_ASC_20210805/531.tif,Pre_event/S1_DESC_20210803/531.tif,Post_event/S1_ASC_20210817/531.tif,Post_event/S1_DESC_20210815/531.tif,Pre_event/S2_20210804/531.tif,Post_event/S2_20210814/531.tif,Annotations/531.tif
532,test,2527,25.183,12258,4106,20,0,10.321,14693,1079,612,0,25.183,12258,4106,20,0,10.321,14693,1079,612,0,Pre_event/S1_ASC_20210805/532.tif,Pre_event/S1_DESC_20210803/532.tif,Post_event/S1_ASC_20210817/532.tif,Post_event/S1_DESC_20210815/532.tif,Pre_event/S2_20210804/532.tif,Post_event/S2_20210814/532.tif,Annotations/532.tif
533,train,2399,39.526,9908,6435,41,0,10.95,14590,746,1048,0,39.526,9908,6435,41,0,10.95,14590,746,1048,0,Pre_event/S1_ASC_20210805/533.tif,Pre_event/S1_DESC_20210803/533.tif,Post_event/S1_ASC_20210817/533.tif,Post_event/S1_DESC_20210815/533.tif,Pre_event/S2_20210804/533.tif,Post_event/S2_20210814/533.tif,Annotations/533.tif
534,test,2268,50.641,8087,8276,21,0,11.572,14488,392,1504,0,50.641,8087,8276,21,0,11.572,14488,392,1504,0,Pre_event/S1_ASC_20210805/534.tif,Pre_event/S1_DESC_20210803/534.tif,Post_event/S1_ASC_20210817/534.tif,Post_event/S1_DESC_20210815/534.tif,Pre_event/S2_20210804/534.tif,Post_event/S2_20210814/534.tif,Annotations/534.tif
535,train,986,47.766,8558,7826,0,0,8.759,14949,300,1135,0,47.766,8558,7826,0,0,8.759,14949,300,1135,0,Pre_event/S1_ASC_20210805/535.tif,Pre_event/S1_DESC_20210803/535.tif,Post_event/S1_ASC_20210817/535.tif,Post_event/S1_DESC_20210815/535.tif,Pre_event/S2_20210804/535.tif,Post_event/S2_20210814/535.tif,Annotations/535.tif
536,train,568,40.881,9686,6698,0,0,8.917,14923,1115,346,0,40.881,9686,6698,0,0,8.917,14923,1115,346,0,Pre_event/S1_ASC_20210805/536.tif,Pre_event/S1_DESC_20210803/536.tif,Post_event/S1_ASC_20210817/536.tif,Post_event/S1_DESC_20210815/536.tif,Pre_event/S2_20210804/536.tif,Post_event/S2_20210814/536.tif,Annotations/536.tif
537,train,905,32.684,11029,5355,0,0,5.981,15404,911,69,0,32.684,11029,5355,0,0,5.981,15404,911,69,0,Pre_event/S1_ASC_20210805/537.tif,Pre_event/S1_DESC_20210803/537.tif,Post_event/S1_ASC_20210817/537.tif,Post_event/S1_DESC_20210815/537.tif,Pre_event/S2_20210804/537.tif,Post_event/S2_20210814/537.tif,Annotations/537.tif
538,train,809,18.231,13397,2987,0,0,1.361,16161,145,78,0,18.231,13397,2987,0,0,1.361,16161,145,78,0,Pre_event/S1_ASC_20210805/538.tif,Pre_event/S1_DESC_20210803/538.tif,Post_event/S1_ASC_20210817/538.tif,Post_event/S1_DESC_20210815/538.tif,Pre_event/S2_20210804/538.tif,Post_event/S2_20210814/538.tif,Annotations/538.tif
539,val,401,12.701,14303,2081,0,0,1.025,16216,149,19,0,12.701,14303,2081,0,0,1.025,16216,149,19,0,Pre_event/S1_ASC_20210805/539.tif,Pre_event/S1_DESC_20210803/539.tif,Post_event/S1_ASC_20210817/539.tif,Post_event/S1_DESC_20210815/539.tif,Pre_event/S2_20210804/539.tif,Post_event/S2_20210814/539.tif,Annotations/539.tif
540,train,3815,31.708,11189,5195,0,0,5.023,15561,821,2,0,31.708,11189,5195,0,0,5.023,15561,821,2,0,Pre_event/S1_ASC_20210805/540.tif,Pre_event/S1_DESC_20210803/540.tif,Post_event/S1_ASC_20210817/540.tif,Post_event/S1_DESC_20210815/540.tif,Pre_event/S2_20210804/540.tif,Post_event/S2_20210814/540.tif,Annotations/540.tif
541,train,6913,46.686,8735,7649,0,0,4.797,15598,775,11,0,46.686,8735,7649,0,0,4.797,15598,775,11,0,Pre_event/S1_ASC_20210805/541.tif,Pre_event/S1_DESC_20210803/541.tif,Post_event/S1_ASC_20210817/541.tif,Post_event/S1_DESC_20210815/541.tif,Pre_event/S2_20210804/541.tif,Post_event/S2_20210814/541.tif,Annotations/541.tif
542,train,4457,39.557,9903,6481,0,0,1.001,16220,54,110,0,39.557,9903,6481,0,0,1.001,16220,54,110,0,Pre_event/S1_ASC_20210805/542.tif,Pre_event/S1_DESC_20210803/542.tif,Post_event/S1_ASC_20210817/542.tif,Post_event/S1_DESC_20210815/542.tif,Pre_event/S2_20210804/542.tif,Post_event/S2_20210814/542.tif,Annotations/542.tif
543,train,1229,39.441,9922,6462,0,0,0.616,16283,0,101,0,39.441,9922,6462,0,0,0.616,16283,0,101,0,Pre_event/S1_ASC_20210805/543.tif,Pre_event/S1_DESC_20210803/543.tif,Post_event/S1_ASC_20210817/543.tif,Post_event/S1_DESC_20210815/543.tif,Pre_event/S2_20210804/543.tif,Post_event/S2_20210814/543.tif,Annotations/543.tif
544,train,122,26.19,12093,4291,0,0,0.0,16384,0,0,0,26.19,12093,4291,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/544.tif,Pre_event/S1_DESC_20210803/544.tif,Post_event/S1_ASC_20210817/544.tif,Post_event/S1_DESC_20210815/544.tif,Pre_event/S2_20210804/544.tif,Post_event/S2_20210814/544.tif,Annotations/544.tif
545,train,154,6.97,15242,1142,0,0,0.0,16384,0,0,0,6.97,15242,1142,0,0,0.0,16384,0,0,0,Pre_event/S1_ASC_20210805/545.tif,Pre_event/S1_DESC_20210803/545.tif,Post_event/S1_ASC_20210817/545.tif,Post_event/S1_DESC_20210815/545.tif,Pre_event/S2_20210804/545.tif,Post_event/S2_20210814/545.tif,Annotations/545.tif
546,train,317,6.836,15264,1120,0,0,3.082,15879,505,0,0,6.836,15264,1120,0,0,3.082,15879,505,0,0,Pre_event/S1_ASC_20210805/546.tif,Pre_event/S1_DESC_20210803/546.tif,Post_event/S1_ASC_20210817/546.tif,Post_event/S1_DESC_20210815/546.tif,Pre_event/S2_20210804/546.tif,Post_event/S2_20210814/546.tif,Annotations/546.tif
547,train,807,15.106,13909,2475,0,0,7.037,15231,1147,6,0,15.106,13909,2475,0,0,7.037,15231,1147,6,0,Pre_event/S1_ASC_20210805/547.tif,Pre_event/S1_DESC_20210803/547.tif,Post_event/S1_ASC_20210817/547.tif,Post_event/S1_DESC_20210815/547.tif,Pre_event/S2_20210804/547.tif,Post_event/S2_20210814/547.tif,Annotations/547.tif
548,val,1025,31.134,11283,5101,0,0,3.955,15736,642,6,0,31.134,11283,5101,0,0,3.955,15736,642,6,0,Pre_event/S1_ASC_20210805/548.tif,Pre_event/S1_DESC_20210803/548.tif,Post_event/S1_ASC_20210817/548.tif,Post_event/S1_DESC_20210815/548.tif,Pre_event/S2_20210804/548.tif,Post_event/S2_20210814/548.tif,Annotations/548.tif
549,train,665,31.061,11295,5089,0,0,0.122,16364,0,20,0,31.061,11295,5089,0,0,0.122,16364,0,20,0,Pre_event/S1_ASC_20210805/549.tif,Pre_event/S1_DESC_20210803/549.tif,Post_event/S1_ASC_20210817/549.tif,Post_event/S1_DESC_20210815/549.tif,Pre_event/S2_20210804/549.tif,Post_event/S2_20210814/549.tif,Annotations/549.tif
550,train,320,11.536,14494,1890,0,0,0.659,16276,88,20,0,11.536,14494,1890,0,0,0.659,16276,88,20,0,Pre_event/S1_ASC_20210805/550.tif,Pre_event/S1_DESC_20210803/550.tif,Post_event/S1_ASC_20210817/550.tif,Post_event/S1_DESC_20210815/550.tif,Pre_event/S2_20210804/550.tif,Post_event/S2_20210814/550.tif,Annotations/550.tif
551,test,248,11.084,14568,1816,0,0,1.379,16158,226,0,0,11.084,14568,1816,0,0,1.379,16158,226,0,0,Pre_event/S1_ASC_20210805/551.tif,Pre_event/S1_DESC_20210803/551.tif,Post_event/S1_ASC_20210817/551.tif,Post_event/S1_DESC_20210815/551.tif,Pre_event/S2_20210804/551.tif,Post_event/S2_20210814/551.tif,Annotations/551.tif
552,test,327,18.213,13400,2984,0,0,0.903,16236,148,0,0,18.213,13400,2984,0,0,0.903,16236,148,0,0,Pre_event/S1_ASC_20210805/552.tif,Pre_event/S1_DESC_20210803/552.tif,Post_event/S1_ASC_20210817/552.tif,Post_event/S1_DESC_20210815/552.tif,Pre_event/S2_20210804/552.tif,Post_event/S2_20210814/552.tif,Annotations/552.tif
553,train,115,16.046,13755,2629,0,0,0.061,16374,10,0,0,16.046,13755,2629,0,0,0.061,16374,10,0,0,Pre_event/S1_ASC_20210805/553.tif,Pre_event/S1_DESC_20210803/553.tif,Post_event/S1_ASC_20210817/553.tif,Post_event/S1_DESC_20210815/553.tif,Pre_event/S2_20210804/553.tif,Post_event/S2_20210814/553.tif,Annotations/553.tif
554,val,399,1.77,16094,290,0,0,0.189,16353,31,0,0,1.77,16094,290,0,0,0.189,16353,31,0,0,Pre_event/S1_ASC_20210805/554.tif,Pre_event/S1_DESC_20210803/554.tif,Post_event/S1_ASC_20210817/554.tif,Post_event/S1_DESC_20210815/554.tif,Pre_event/S2_20210804/554.tif,Post_event/S2_20210814/554.tif,Annotations/554.tif
555,train,399,6.537,15313,1071,0,0,0.262,16341,31,12,0,6.537,15313,1071,0,0,0.262,16341,31,12,0,Pre_event/S1_ASC_20210805/555.tif,Pre_event/S1_DESC_20210803/555.tif,Post_event/S1_ASC_20210817/555.tif,Post_event/S1_DESC_20210815/555.tif,Pre_event/S2_20210804/555.tif,Post_event/S2_20210814/555.tif,Annotations/555.tif
556,train,624,7.361,15178,1206,0,0,15.393,13862,2365,157,0,7.361,15178,1206,0,0,15.393,13862,2365,157,0,Pre_event/S1_ASC_20210805/556.tif,Pre_event/S1_DESC_20210803/556.tif,Post_event/S1_ASC_20210817/556.tif,Post_event/S1_DESC_20210815/556.tif,Pre_event/S2_20210804/556.tif,Post_event/S2_20210814/556.tif,Annotations/556.tif
557,test,876,21.552,12853,3417,114,0,29.871,11490,4387,507,0,21.552,12853,3417,114,0,29.871,11490,4387,507,0,Pre_event/S1_ASC_20210805/557.tif,Pre_event/S1_DESC_20210803/557.tif,Post_event/S1_ASC_20210817/557.tif,Post_event/S1_DESC_20210815/557.tif,Pre_event/S2_20210804/557.tif,Post_event/S2_20210814/557.tif,Annotations/557.tif
558,train,296,15.466,13850,2420,114,0,21.698,12829,3187,368,0,15.466,13850,2420,114,0,21.698,12829,3187,368,0,Pre_event/S1_ASC_20210805/558.tif,Pre_event/S1_DESC_20210803/558.tif,Post_event/S1_ASC_20210817/558.tif,Post_event/S1_DESC_20210815/558.tif,Pre_event/S2_20210804/558.tif,Post_event/S2_20210814/558.tif,Annotations/558.tif
559,train,123,10.889,14600,1779,5,0,2.472,15979,321,84,0,10.889,14600,1779,5,0,2.472,15979,321,84,0,Pre_event/S1_ASC_20210805/559.tif,Pre_event/S1_DESC_20210803/559.tif,Post_event/S1_ASC_20210817/559.tif,Post_event/S1_DESC_20210815/559.tif,Pre_event/S2_20210804/559.tif,Post_event/S2_20210814/559.tif,Annotations/559.tif
560,test,418,12.372,14357,1966,61,0,15.717,13809,2505,47,23,12.372,14357,1966,61,0,15.717,13809,2505,47,23,Pre_event/S1_ASC_20210805/560.tif,Pre_event/S1_DESC_20210803/560.tif,Post_event/S1_ASC_20210817/560.tif,Post_event/S1_DESC_20210815/560.tif,Pre_event/S2_20210804/560.tif,Post_event/S2_20210814/560.tif,Annotations/560.tif
561,train,1652,37.689,10209,5858,317,0,34.93,10661,4725,766,232,37.689,10209,5858,317,0,34.93,10661,4725,766,232,Pre_event/S1_ASC_20210805/561.tif,Pre_event/S1_DESC_20210803/561.tif,Post_event/S1_ASC_20210817/561.tif,Post_event/S1_DESC_20210815/561.tif,Pre_event/S2_20210804/561.tif,Post_event/S2_20210814/561.tif,Annotations/561.tif
562,train,1568,44.025,9171,6957,256,0,25.793,12158,3020,997,209,44.025,9171,6957,256,0,25.793,12158,3020,997,209,Pre_event/S1_ASC_20210805/562.tif,Pre_event/S1_DESC_20210803/562.tif,Post_event/S1_ASC_20210817/562.tif,Post_event/S1_DESC_20210815/562.tif,Pre_event/S2_20210804/562.tif,Post_event/S2_20210814/562.tif,Annotations/562.tif
563,train,334,25.342,12232,4152,0,0,6.909,15252,861,271,0,25.342,12232,4152,0,0,6.909,15252,861,271,0,Pre_event/S1_ASC_20210805/563.tif,Pre_event/S1_DESC_20210803/563.tif,Post_event/S1_ASC_20210817/563.tif,Post_event/S1_DESC_20210815/563.tif,Pre_event/S2_20210804/563.tif,Post_event/S2_20210814/563.tif,Annotations/563.tif
564,train,1190,21.576,12849,3507,28,0,14.532,14003,1857,523,1,21.576,12849,3507,28,0,14.532,14003,1857,523,1,Pre_event/S1_ASC_20210805/564.tif,Pre_event/S1_DESC_20210803/564.tif,Post_event/S1_ASC_20210817/564.tif,Post_event/S1_DESC_20210815/564.tif,Pre_event/S2_20210804/564.tif,Post_event/S2_20210814/564.tif,Annotations/564.tif
565,train,2096,38.47,10081,6259,44,0,30.066,11458,3895,1030,1,38.47,10081,6259,44,0,30.066,11458,3895,1030,1,Pre_event/S1_ASC_20210805/565.tif,Pre_event/S1_DESC_20210803/565.tif,Post_event/S1_ASC_20210817/565.tif,Post_event/S1_DESC_20210815/565.tif,Pre_event/S2_20210804/565.tif,Post_event/S2_20210814/565.tif,Annotations/565.tif
566,train,2398,50.232,8154,7992,147,91,31.36,11246,4037,1101,0,50.232,8154,7992,147,91,31.36,11246,4037,1101,0,Pre_event/S1_ASC_20210805/566.tif,Pre_event/S1_DESC_20210803/566.tif,Post_event/S1_ASC_20210817/566.tif,Post_event/S1_DESC_20210815/566.tif,Pre_event/S2_20210804/566.tif,Post_event/S2_20210814/566.tif,Annotations/566.tif
