sample_id,left,bottom,right,top,transform_a,transform_e,spatial_group_id,spatial_group_size,split,bbox_wgs84
460,-74.06487492882111,18.418244314205204,-74.05337649318439,18.429742749841935,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.4182443142,-74.0533764932,18.4297427498"
461,-74.06487492882111,18.41249509638684,-74.05337649318439,18.42399353202357,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.0648749288,18.4124950964,-74.0533764932,18.4239935320"
462,-74.06487492882111,18.406745878568476,-74.05337649318439,18.418244314205207,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.4067458786,-74.0533764932,18.4182443142"
463,-74.06487492882111,18.40099666075011,-74.05337649318439,18.41249509638684,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.4009966608,-74.0533764932,18.4124950964"
464,-74.06487492882111,18.395247442931744,-74.05337649318439,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3952474429,-74.0533764932,18.4067458786"
465,-74.06487492882111,18.389498225113382,-74.05337649318439,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.0648749288,18.3894982251,-74.0533764932,18.4009966608"
466,-74.06487492882111,18.383749007295016,-74.05337649318439,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3837490073,-74.0533764932,18.3952474429"
467,-74.06487492882111,18.37799978947665,-74.05337649318439,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3779997895,-74.0533764932,18.3894982251"
468,-74.06487492882111,18.372250571658284,-74.05337649318439,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3722505717,-74.0533764932,18.3837490073"
469,-74.06487492882111,18.36650135383992,-74.05337649318439,18.37799978947665,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3665013538,-74.0533764932,18.3779997895"
470,-74.06487492882111,18.360752136021556,-74.05337649318439,18.372250571658288,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3607521360,-74.0533764932,18.3722505717"
471,-74.06487492882111,18.35500291820319,-74.05337649318439,18.366501353839922,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3550029182,-74.0533764932,18.3665013538"
472,-74.06487492882111,18.349253700384825,-74.05337649318439,18.360752136021556,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3492537004,-74.0533764932,18.3607521360"
473,-74.06487492882111,18.34350448256646,-74.05337649318439,18.35500291820319,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3435044826,-74.0533764932,18.3550029182"
474,-74.06487492882111,18.337755264748097,-74.05337649318439,18.34925370038483,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3377552647,-74.0533764932,18.3492537004"
475,-74.06487492882111,18.320507611293,-74.05337649318439,18.33200604692973,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3205076113,-74.0533764932,18.3320060469"
476,-74.06487492882111,18.314758393474637,-74.05337649318439,18.32625682911137,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3147583935,-74.0533764932,18.3262568291"
477,-74.06487492882111,18.30900917565627,-74.05337649318439,18.320507611293003,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3090091757,-74.0533764932,18.3205076113"
478,-74.06487492882111,18.303259957837906,-74.05337649318439,18.314758393474637,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.3032599578,-74.0533764932,18.3147583935"
479,-74.06487492882111,18.29751074001954,-74.05337649318439,18.30900917565627,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.2975107400,-74.0533764932,18.3090091757"
480,-74.06487492882111,18.291761522201178,-74.05337649318439,18.303259957837906,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-74.0648749288,18.2917615222,-74.0533764932,18.3032599578"
481,-74.06487492882111,18.286012304382812,-74.05337649318439,18.297510740019543,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.2860123044,-74.0533764932,18.2975107400"
482,-74.06487492882111,18.280263086564446,-74.05337649318439,18.291761522201178,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-74.0648749288,18.2802630866,-74.0533764932,18.2917615222"
483,-74.05912571100275,18.521730234935774,-74.04762727536601,18.533228670572505,8.98315284120114e-05,-8.983152841195546e-05,10,28,test,"-74.0591257110,18.5217302349,-74.0476272754,18.5332286706"
484,-74.05912571100275,18.515981017117408,-74.04762727536601,18.52747945275414,8.98315284120114e-05,-8.983152841195546e-05,10,28,test,"-74.0591257110,18.5159810171,-74.0476272754,18.5274794528"
485,-74.05912571100275,18.510231799299042,-74.04762727536601,18.521730234935774,8.98315284120114e-05,-8.983152841195546e-05,10,28,test,"-74.0591257110,18.5102317993,-74.0476272754,18.5217302349"
486,-74.05912571100275,18.464238056752123,-74.04762727536601,18.475736492388855,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4642380568,-74.0476272754,18.4757364924"
487,-74.05912571100275,18.45848883893376,-74.04762727536601,18.469987274570492,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4584888389,-74.0476272754,18.4699872746"
488,-74.05912571100275,18.44699040329703,-74.04762727536601,18.45848883893376,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4469904033,-74.0476272754,18.4584888389"
489,-74.05912571100275,18.441241185478663,-74.04762727536601,18.452739621115395,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4412411855,-74.0476272754,18.4527396211"
490,-74.05912571100275,18.4354919676603,-74.04762727536601,18.44699040329703,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.0591257110,18.4354919677,-74.0476272754,18.4469904033"
491,-74.05912571100275,18.429742749841935,-74.04762727536601,18.441241185478667,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4297427498,-74.0476272754,18.4412411855"
492,-74.05912571100275,18.42399353202357,-74.04762727536601,18.4354919676603,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4239935320,-74.0476272754,18.4354919677"
493,-74.05912571100275,18.418244314205204,-74.04762727536601,18.429742749841935,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4182443142,-74.0476272754,18.4297427498"
494,-74.05912571100275,18.41249509638684,-74.04762727536601,18.42399353202357,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.0591257110,18.4124950964,-74.0476272754,18.4239935320"
495,-74.05912571100275,18.406745878568476,-74.04762727536601,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4067458786,-74.0476272754,18.4182443142"
496,-74.05912571100275,18.40099666075011,-74.04762727536601,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.4009966608,-74.0476272754,18.4124950964"
497,-74.05912571100275,18.395247442931744,-74.04762727536601,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3952474429,-74.0476272754,18.4067458786"
498,-74.05912571100275,18.389498225113382,-74.04762727536601,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.0591257110,18.3894982251,-74.0476272754,18.4009966608"
499,-74.05912571100275,18.383749007295016,-74.04762727536601,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3837490073,-74.0476272754,18.3952474429"
500,-74.05912571100275,18.37799978947665,-74.04762727536601,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3779997895,-74.0476272754,18.3894982251"
501,-74.05912571100275,18.372250571658284,-74.04762727536601,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3722505717,-74.0476272754,18.3837490073"
502,-74.05912571100275,18.36650135383992,-74.04762727536601,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3665013538,-74.0476272754,18.3779997895"
503,-74.05912571100275,18.360752136021556,-74.04762727536601,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3607521360,-74.0476272754,18.3722505717"
504,-74.05912571100275,18.35500291820319,-74.04762727536601,18.366501353839922,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3550029182,-74.0476272754,18.3665013538"
505,-74.05912571100275,18.349253700384825,-74.04762727536601,18.360752136021556,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3492537004,-74.0476272754,18.3607521360"
506,-74.05912571100275,18.34350448256646,-74.04762727536601,18.35500291820319,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3435044826,-74.0476272754,18.3550029182"
507,-74.05912571100275,18.337755264748097,-74.04762727536601,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3377552647,-74.0476272754,18.3492537004"
508,-74.05912571100275,18.320507611293,-74.04762727536601,18.33200604692973,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3205076113,-74.0476272754,18.3320060469"
509,-74.05912571100275,18.314758393474637,-74.04762727536601,18.32625682911137,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3147583935,-74.0476272754,18.3262568291"
510,-74.05912571100275,18.30900917565627,-74.04762727536601,18.320507611293003,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3090091757,-74.0476272754,18.3205076113"
511,-74.05912571100275,18.303259957837906,-74.04762727536601,18.314758393474637,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.3032599578,-74.0476272754,18.3147583935"
512,-74.05912571100275,18.29751074001954,-74.04762727536601,18.30900917565627,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.2975107400,-74.0476272754,18.3090091757"
513,-74.05912571100275,18.291761522201178,-74.04762727536601,18.303259957837906,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.0591257110,18.2917615222,-74.0476272754,18.3032599578"
514,-74.05912571100275,18.286012304382812,-74.04762727536601,18.297510740019543,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.2860123044,-74.0476272754,18.2975107400"
515,-74.05912571100275,18.280263086564446,-74.04762727536601,18.291761522201178,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0591257110,18.2802630866,-74.0476272754,18.2917615222"
516,-74.05912571100275,18.263015433109352,-74.04762727536601,18.274513868746084,8.98315284120114e-05,-8.983152841195546e-05,11,10,val,"-74.0591257110,18.2630154331,-74.0476272754,18.2745138687"
517,-74.05912571100275,18.257266215290986,-74.04762727536601,18.268764650927718,8.98315284120114e-05,-8.983152841195546e-05,11,10,val,"-74.0591257110,18.2572662153,-74.0476272754,18.2687646509"
518,-74.05337649318439,18.52747945275414,-74.04187805754765,18.53897788839087,8.98315284120114e-05,-8.983152841195546e-05,10,28,test,"-74.0533764932,18.5274794528,-74.0418780575,18.5389778884"
519,-74.05337649318439,18.521730234935774,-74.04187805754765,18.533228670572505,8.98315284120114e-05,-8.983152841195546e-05,10,28,test,"-74.0533764932,18.5217302349,-74.0418780575,18.5332286706"
520,-74.05337649318439,18.515981017117408,-74.04187805754765,18.52747945275414,8.98315284120114e-05,-8.983152841195546e-05,10,28,test,"-74.0533764932,18.5159810171,-74.0418780575,18.5274794528"
521,-74.05337649318439,18.46998727457049,-74.04187805754765,18.48148571020722,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4699872746,-74.0418780575,18.4814857102"
522,-74.05337649318439,18.464238056752123,-74.04187805754765,18.475736492388855,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4642380568,-74.0418780575,18.4757364924"
523,-74.05337649318439,18.45848883893376,-74.04187805754765,18.469987274570492,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4584888389,-74.0418780575,18.4699872746"
524,-74.05337649318439,18.44699040329703,-74.04187805754765,18.45848883893376,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4469904033,-74.0418780575,18.4584888389"
525,-74.05337649318439,18.441241185478663,-74.04187805754765,18.452739621115395,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4412411855,-74.0418780575,18.4527396211"
526,-74.05337649318439,18.4354919676603,-74.04187805754765,18.44699040329703,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.0533764932,18.4354919677,-74.0418780575,18.4469904033"
527,-74.05337649318439,18.429742749841935,-74.04187805754765,18.441241185478667,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4297427498,-74.0418780575,18.4412411855"
528,-74.05337649318439,18.42399353202357,-74.04187805754765,18.4354919676603,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4239935320,-74.0418780575,18.4354919677"
529,-74.05337649318439,18.418244314205204,-74.04187805754765,18.429742749841935,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4182443142,-74.0418780575,18.4297427498"
530,-74.05337649318439,18.41249509638684,-74.04187805754765,18.42399353202357,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.0533764932,18.4124950964,-74.0418780575,18.4239935320"
531,-74.05337649318439,18.406745878568476,-74.04187805754765,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4067458786,-74.0418780575,18.4182443142"
532,-74.05337649318439,18.40099666075011,-74.04187805754765,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.4009966608,-74.0418780575,18.4124950964"
533,-74.05337649318439,18.395247442931744,-74.04187805754765,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3952474429,-74.0418780575,18.4067458786"
534,-74.05337649318439,18.389498225113382,-74.04187805754765,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-74.0533764932,18.3894982251,-74.0418780575,18.4009966608"
535,-74.05337649318439,18.383749007295016,-74.04187805754765,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3837490073,-74.0418780575,18.3952474429"
536,-74.05337649318439,18.37799978947665,-74.04187805754765,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3779997895,-74.0418780575,18.3894982251"
537,-74.05337649318439,18.372250571658284,-74.04187805754765,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3722505717,-74.0418780575,18.3837490073"
538,-74.05337649318439,18.36650135383992,-74.04187805754765,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3665013538,-74.0418780575,18.3779997895"
539,-74.05337649318439,18.360752136021556,-74.04187805754765,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3607521360,-74.0418780575,18.3722505717"
540,-74.05337649318439,18.35500291820319,-74.04187805754765,18.366501353839922,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3550029182,-74.0418780575,18.3665013538"
541,-74.05337649318439,18.349253700384825,-74.04187805754765,18.360752136021556,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3492537004,-74.0418780575,18.3607521360"
542,-74.05337649318439,18.34350448256646,-74.04187805754765,18.35500291820319,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3435044826,-74.0418780575,18.3550029182"
543,-74.05337649318439,18.337755264748097,-74.04187805754765,18.34925370038483,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3377552647,-74.0418780575,18.3492537004"
544,-74.05337649318439,18.33200604692973,-74.04187805754765,18.343504482566463,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3320060469,-74.0418780575,18.3435044826"
545,-74.05337649318439,18.320507611293,-74.04187805754765,18.33200604692973,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3205076113,-74.0418780575,18.3320060469"
546,-74.05337649318439,18.314758393474637,-74.04187805754765,18.32625682911137,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3147583935,-74.0418780575,18.3262568291"
547,-74.05337649318439,18.30900917565627,-74.04187805754765,18.320507611293003,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-74.0533764932,18.3090091757,-74.0418780575,18.3205076113"
